comuna,geocodigo,p01,vacante,cuenta,prop
13401,13401061008,2,0,217,0.995412844036697
13401,13401061008,2,1,1,0.00458715596330275
13401,13401061009,1,0,89,0.898989898989899
13401,13401061009,1,1,10,0.101010101010101
13401,13401061009,2,0,1228,0.978486055776892
13401,13401061009,2,1,27,0.0215139442231076
13401,13401061010,1,0,1495,0.991379310344828
13401,13401061010,1,1,13,0.00862068965517241
13401,13401061010,2,0,2,1
13401,13401061011,1,0,219,0.931914893617021
13401,13401061011,1,1,16,0.0680851063829787
13401,13401061011,2,0,1137,0.993013100436681
13401,13401061011,2,1,8,0.00698689956331878
13401,13401061012,1,0,330,0.904109589041096
13401,13401061012,1,1,35,0.0958904109589041
13401,13401061012,2,0,954,0.994786235662148
13401,13401061012,2,1,5,0.00521376433785193
13401,13401061013,1,0,987,0.982089552238806
13401,13401061013,1,1,18,0.017910447761194
13401,13401061013,2,0,295,0.980066445182724
13401,13401061013,2,1,6,0.0199335548172757
13401,13401061014,1,0,1436,0.988300068823125
13401,13401061014,1,1,17,0.0116999311768754
13401,13401061015,1,0,1177,0.975953565505804
13401,13401061015,1,1,29,0.0240464344941957
13401,13401062004,1,0,39,1
13401,13401062004,2,0,1,1
13401,13401062005,1,0,35,0.972222222222222
13401,13401062005,1,1,1,0.0277777777777778
13401,13401062009,1,0,9,0.818181818181818
13401,13401062009,1,1,2,0.181818181818182
13401,13401062012,1,0,8,1
13401,13401062016,1,0,10,1
13401,13401062018,1,0,14,1
13401,13401062020,1,0,12,1
13401,13401071001,1,0,1027,0.980897803247373
13401,13401071001,1,1,20,0.0191021967526266
13401,13401071001,2,0,341,0.949860724233983
13401,13401071001,2,1,18,0.0501392757660167
13401,13401071002,1,0,2032,0.884247171453438
13401,13401071002,1,1,266,0.115752828546562
13401,13401071002,2,0,368,0.963350785340314
13401,13401071002,2,1,14,0.0366492146596859
13401,13401081001,1,0,1073,0.986213235294118
13401,13401081001,1,1,15,0.0137867647058824
13401,13401081001,2,0,3,1
13401,13401081002,1,0,1264,0.985959438377535
13401,13401081002,1,1,18,0.0140405616224649
13401,13401081002,2,0,1,1
13401,13401081003,1,0,1355,0.973419540229885
13401,13401081003,1,1,37,0.0265804597701149
13401,13401081004,1,0,1432,0.970189701897019
13401,13401081004,1,1,44,0.029810298102981
13401,13401081005,1,0,1215,0.984602917341977
13401,13401081005,1,1,19,0.0153970826580227
13401,13401081006,1,0,1040,0.987654320987654
13401,13401081006,1,1,13,0.0123456790123457
13401,13401081006,2,0,2,1
13401,13401081007,1,0,1355,0.986890021849964
13401,13401081007,1,1,18,0.0131099781500364
13401,13401081007,2,0,5,1
13401,13401081008,1,0,1209,0.896219421793921
13401,13401081008,1,1,140,0.103780578206079
13401,13401081009,1,0,442,0.993258426966292
13401,13401081009,1,1,3,0.00674157303370787
13401,13401082002,1,0,122,0.968253968253968
13401,13401082002,1,1,4,0.0317460317460317
13401,13401082002,2,0,1,1
13401,13401082003,1,0,155,0.95679012345679
13401,13401082003,1,1,7,0.0432098765432099
13401,13401082013,1,0,61,1
13401,13401082021,1,0,167,0.976608187134503
13401,13401082021,1,1,4,0.0233918128654971
13401,13401091001,1,0,867,0.980769230769231
13401,13401091001,1,1,17,0.0192307692307692
13401,13401091001,2,0,28,0.875
13401,13401091001,2,1,4,0.125
13401,13401091002,1,0,1132,0.925592804578904
13401,13401091002,1,1,91,0.0744071954210957
13401,13401091002,2,0,298,0.973856209150327
13401,13401091002,2,1,8,0.0261437908496732
13401,13401091003,1,0,1132,0.969178082191781
13401,13401091003,1,1,36,0.0308219178082192
13401,13401091003,2,0,23,0.958333333333333
13401,13401091003,2,1,1,0.0416666666666667
13401,13401091004,1,0,842,0.949267192784667
13401,13401091004,1,1,45,0.0507328072153326
13401,13401091004,2,0,5,1
13401,13401101001,1,0,1095,0.989159891598916
13401,13401101001,1,1,12,0.010840108401084
13401,13401101001,2,0,1,1
13401,13401101002,1,0,912,0.97228144989339
13401,13401101002,1,1,26,0.0277185501066098
13401,13401101002,2,0,176,0.977777777777778
13401,13401101002,2,1,4,0.0222222222222222
13401,13401101003,1,0,571,0.987889273356401
13401,13401101003,1,1,7,0.0121107266435986
13401,13401101004,1,0,506,0.976833976833977
13401,13401101004,1,1,12,0.0231660231660232
13401,13401101004,2,0,69,0.896103896103896
13401,13401101004,2,1,8,0.103896103896104
13401,13401101005,1,0,483,0.985714285714286
13401,13401101005,1,1,7,0.0142857142857143
13401,13401101005,2,0,1,1
13401,13401101006,1,0,935,0.982142857142857
13401,13401101006,1,1,17,0.0178571428571429
13401,13401101006,2,0,375,0.9375
13401,13401101006,2,1,25,0.0625
13401,13401111001,1,0,1685,0.984228971962617
13401,13401111001,1,1,27,0.0157710280373832
13401,13401111001,2,0,1012,0.98635477582846
13401,13401111001,2,1,14,0.01364522417154
13401,13401111002,1,0,939,0.974066390041494
13401,13401111002,1,1,25,0.0259336099585062
13401,13401111003,1,0,94,0.949494949494949
13401,13401111003,1,1,5,0.0505050505050505
13401,13401111004,1,0,728,0.975871313672922
13401,13401111004,1,1,18,0.0241286863270777
13401,13401111004,2,0,1,1
13401,13401111005,1,0,942,0.977178423236514
13401,13401111005,1,1,22,0.0228215767634855
13401,13401111005,2,0,327,0.993920972644377
13401,13401111005,2,1,2,0.0060790273556231
13401,13401111006,1,0,1216,0.99184339314845
13401,13401111006,1,1,10,0.00815660685154976
13401,13401112001,1,0,7,1
13401,13401112008,1,0,5,0.833333333333333
13401,13401112008,1,1,1,0.166666666666667
13401,13401112014,1,0,8,1
13401,13401112015,1,0,88,0.936170212765957
13401,13401112015,1,1,6,0.0638297872340426
13401,13401112015,2,0,1,1
13401,13401121001,1,0,1290,0.969196093163035
13401,13401121001,1,1,41,0.0308039068369647
13401,13401121001,2,0,2,1
13401,13401122006,1,0,313,0.981191222570533
13401,13401122006,1,1,6,0.0188087774294671
13401,13401122007,1,0,160,0.946745562130177
13401,13401122007,1,1,9,0.0532544378698225
13401,13401122010,1,0,123,0.976190476190476
13401,13401122010,1,1,3,0.0238095238095238
13401,13401122010,2,0,1,1
13401,13401122011,1,0,101,0.990196078431373
13401,13401122011,1,1,1,0.00980392156862745
13401,13401122019,1,0,5,1
13401,13401131001,1,0,931,0.985185185185185
13401,13401131001,1,1,14,0.0148148148148148
13401,13401131001,2,0,88,1
13401,13401131002,1,0,1148,0.982035928143713
13401,13401131002,1,1,21,0.0179640718562874
13401,13401131003,1,0,775,0.988520408163265
13401,13401131003,1,1,9,0.0114795918367347
13401,13401131004,1,0,643,0.989230769230769
13401,13401131004,1,1,7,0.0107692307692308
13401,13401141001,1,0,1066,0.985212569316081
13401,13401141001,1,1,16,0.0147874306839187
13401,13401141002,1,0,820,0.970414201183432
13401,13401141002,1,1,25,0.029585798816568
13401,13401141003,1,0,3097,0.968417761100688
13401,13401141003,1,1,101,0.0315822388993121
13401,13401141004,1,0,2392,0.955653216140631
13401,13401141004,1,1,111,0.0443467838593688
13401,13401141004,2,1,190,1
13401,13401141005,1,0,937,0.995749202975558
13401,13401141005,1,1,4,0.00425079702444208
13401,13401991999,1,0,183,1
13401,13401991999,2,0,23,1
13402,13402011001,1,0,1560,0.991735537190083
13402,13402011001,1,1,13,0.00826446280991736
13402,13402011001,2,0,3,1
13402,13402011002,1,0,727,0.945383615084525
13402,13402011002,1,1,42,0.0546163849154747
13402,13402011002,2,0,5,0.833333333333333
13402,13402011002,2,1,1,0.166666666666667
13402,13402011003,1,0,789,0.952898550724638
13402,13402011003,1,1,39,0.0471014492753623
13402,13402011003,2,0,37,0.948717948717949
13402,13402011003,2,1,2,0.0512820512820513
13402,13402011004,1,0,865,0.815268614514609
13402,13402011004,1,1,196,0.184731385485391
13402,13402011005,1,0,1468,0.890776699029126
13402,13402011005,1,1,180,0.109223300970874
13402,13402011006,1,0,1635,0.977870813397129
13402,13402011006,1,1,37,0.0221291866028708
13402,13402011006,2,0,6,1
13402,13402011007,1,0,1308,0.978309648466717
13402,13402011007,1,1,29,0.0216903515332835
13402,13402011008,1,0,918,0.977635782747604
13402,13402011008,1,1,21,0.0223642172523962
13402,13402011009,1,0,168,0.272727272727273
13402,13402011009,1,1,448,0.727272727272727
13402,13402011010,1,0,1680,0.99644128113879
13402,13402011010,1,1,6,0.00355871886120996
13402,13402011010,2,0,3,1
13402,13402012002,1,0,290,0.917721518987342
13402,13402012002,1,1,26,0.0822784810126582
13402,13402021001,1,0,871,0.939590075512406
13402,13402021001,1,1,56,0.0604099244875944
13402,13402021002,1,0,1088,0.979297929792979
13402,13402021002,1,1,23,0.0207020702070207
13402,13402021003,1,0,1439,0.867913148371532
13402,13402021003,1,1,219,0.132086851628468
13402,13402022001,1,0,283,0.986062717770035
13402,13402022001,1,1,4,0.0139372822299652
13402,13402022012,1,0,69,0.985714285714286
13402,13402022012,1,1,1,0.0142857142857143
13402,13402022013,1,0,31,0.911764705882353
13402,13402022013,1,1,3,0.0882352941176471
13402,13402031001,1,0,996,0.82655601659751
13402,13402031001,1,1,209,0.17344398340249
13402,13402031002,1,0,1722,0.924315619967794
13402,13402031002,1,1,141,0.0756843800322061
13402,13402031002,2,0,1,1
13402,13402032004,1,0,250,0.957854406130268
13402,13402032004,1,1,11,0.0421455938697318
13402,13402032010,1,0,665,0.834378920953576
13402,13402032010,1,1,132,0.165621079046424
13402,13402032010,2,1,2,1
13402,13402041001,1,0,1519,0.947007481296758
13402,13402041001,1,1,85,0.0529925187032419
13402,13402041002,1,0,1079,0.972948602344454
13402,13402041002,1,1,30,0.0270513976555455
13402,13402041003,1,0,1604,0.982241273729332
13402,13402041003,1,1,29,0.0177587262706675
13402,13402042002,1,0,9,1
13402,13402042004,1,0,61,0.983870967741936
13402,13402042004,1,1,1,0.0161290322580645
13402,13402042008,1,0,107,0.990740740740741
13402,13402042008,1,1,1,0.00925925925925926
13402,13402042014,1,0,5,0.833333333333333
13402,13402042014,1,1,1,0.166666666666667
13402,13402042015,1,0,81,0.975903614457831
13402,13402042015,1,1,2,0.0240963855421687
13402,13402051001,1,0,760,0.957178841309824
13402,13402051001,1,1,34,0.0428211586901763
13402,13402051002,1,0,1270,0.98297213622291
13402,13402051002,1,1,22,0.0170278637770898
13402,13402052003,1,0,180,0.9375
13402,13402052003,1,1,12,0.0625
13402,13402052008,1,0,30,0.9375
13402,13402052008,1,1,2,0.0625
13402,13402052009,1,0,72,0.911392405063291
13402,13402052009,1,1,7,0.0886075949367089
13402,13402052011,1,0,35,1
13402,13402052016,1,0,156,0.981132075471698
13402,13402052016,1,1,3,0.0188679245283019
13402,13402052017,1,0,584,0.979865771812081
13402,13402052017,1,1,12,0.0201342281879195
13402,13402061001,1,0,651,0.973094170403587
13402,13402061001,1,1,18,0.0269058295964126
13402,13402062005,1,0,119,0.959677419354839
13402,13402062005,1,1,5,0.0403225806451613
13402,13402062006,1,0,556,0.958620689655172
13402,13402062006,1,1,24,0.0413793103448276
13402,13402062007,1,0,134,0.930555555555556
13402,13402062007,1,1,10,0.0694444444444445
13402,13402062012,1,0,40,0.952380952380952
13402,13402062012,1,1,2,0.0476190476190476
13402,13402062013,1,0,40,1
13402,13402991999,1,0,160,1
13403,13403011001,1,0,119,0.991666666666667
13403,13403011001,1,1,1,0.00833333333333333
13403,13403011002,1,0,421,0.948198198198198
13403,13403011002,1,1,23,0.0518018018018018
13403,13403012003,1,0,304,0.955974842767296
13403,13403012003,1,1,14,0.0440251572327044
13403,13403012003,2,0,1,1
13403,13403012004,1,0,290,0.944625407166124
13403,13403012004,1,1,17,0.0553745928338762
13403,13403012008,1,0,251,0.950757575757576
13403,13403012008,1,1,13,0.0492424242424242
13403,13403012013,1,0,66,0.891891891891892
13403,13403012013,1,1,8,0.108108108108108
13403,13403021001,1,0,382,0.959798994974874
13403,13403021001,1,1,16,0.0402010050251256
13403,13403021002,1,0,12,0.75
13403,13403021002,1,1,4,0.25
13403,13403021003,1,0,33,1
13403,13403022001,1,0,26,0.928571428571429
13403,13403022001,1,1,2,0.0714285714285714
13403,13403022008,1,0,223,0.910204081632653
13403,13403022008,1,1,22,0.0897959183673469
13403,13403022011,1,0,160,0.952380952380952
13403,13403022011,1,1,8,0.0476190476190476
13403,13403022013,1,0,172,0.982857142857143
13403,13403022013,1,1,3,0.0171428571428571
13403,13403022014,1,0,179,0.967567567567568
13403,13403022014,1,1,6,0.0324324324324324
13403,13403022018,1,0,112,0.949152542372881
13403,13403022018,1,1,6,0.0508474576271187
13403,13403032001,1,0,155,0.945121951219512
13403,13403032001,1,1,9,0.0548780487804878
13403,13403032007,1,0,93,0.93
13403,13403032007,1,1,7,0.07
13403,13403032016,1,0,229,0.950207468879668
13403,13403032016,1,1,12,0.049792531120332
13403,13403041001,1,0,35,1
13403,13403042002,1,0,209,0.985849056603774
13403,13403042002,1,1,3,0.0141509433962264
13403,13403042005,1,0,169,0.982558139534884
13403,13403042005,1,1,3,0.0174418604651163
13403,13403042009,1,0,457,0.984913793103448
13403,13403042009,1,1,7,0.0150862068965517
13403,13403042010,1,0,33,0.891891891891892
13403,13403042010,1,1,4,0.108108108108108
13403,13403042012,1,0,144,0.935064935064935
13403,13403042012,1,1,10,0.0649350649350649
13403,13403042015,1,0,187,0.989417989417989
13403,13403042015,1,1,2,0.0105820105820106
13403,13403051001,1,0,1312,0.968980797636632
13403,13403051001,1,1,42,0.0310192023633678
13403,13403051001,2,0,1,1
13403,13403051002,1,0,872,0.957189901207464
13403,13403051002,1,1,39,0.0428100987925357
13403,13403051002,2,0,1,1
13403,13403052002,1,0,175,0.98314606741573
13403,13403052002,1,1,3,0.0168539325842697
13403,13403052010,1,0,147,0.986577181208054
13403,13403052010,1,1,2,0.0134228187919463
13403,13403052017,1,0,8,1
13403,13403991999,1,0,23,1
13403,13403991999,2,0,1,1
13404,13404011001,1,0,1359,0.901193633952255
13404,13404011001,1,1,149,0.0988063660477454
13404,13404011001,2,0,217,0.951754385964912
13404,13404011001,2,1,11,0.0482456140350877
13404,13404011002,1,0,661,0.964963503649635
13404,13404011002,1,1,24,0.035036496350365
13404,13404011003,1,0,1592,0.983930778739184
13404,13404011003,1,1,26,0.0160692212608158
13404,13404012032,1,0,420,0.941704035874439
13404,13404012032,1,1,26,0.0582959641255605
13404,13404021001,1,0,1304,0.986384266263238
13404,13404021001,1,1,18,0.0136157337367625
13404,13404022009,1,0,43,0.977272727272727
13404,13404022009,1,1,1,0.0227272727272727
13404,13404022010,1,0,97,0.889908256880734
13404,13404022010,1,1,12,0.110091743119266
13404,13404022026,1,0,102,0.894736842105263
13404,13404022026,1,1,12,0.105263157894737
13404,13404022032,1,0,223,0.969565217391304
13404,13404022032,1,1,7,0.0304347826086957
13404,13404022038,1,0,22,0.956521739130435
13404,13404022038,1,1,1,0.0434782608695652
13404,13404031001,1,0,452,0.974137931034483
13404,13404031001,1,1,12,0.0258620689655172
13404,13404031001,2,0,1,1
13404,13404032025,1,0,1283,0.970499243570348
13404,13404032025,1,1,39,0.029500756429652
13404,13404041001,1,0,213,0.981566820276498
13404,13404041001,1,1,4,0.0184331797235023
13404,13404041002,1,0,43,1
13404,13404042002,1,0,90,0.9375
13404,13404042002,1,1,6,0.0625
13404,13404042007,1,0,19,0.904761904761905
13404,13404042007,1,1,2,0.0952380952380952
13404,13404042008,1,0,78,0.987341772151899
13404,13404042008,1,1,1,0.0126582278481013
13404,13404042018,1,0,55,0.916666666666667
13404,13404042018,1,1,5,0.0833333333333333
13404,13404042034,1,0,116,0.974789915966386
13404,13404042034,1,1,3,0.0252100840336134
13404,13404042036,1,0,1165,0.978169605373636
13404,13404042036,1,1,26,0.0218303946263644
13404,13404051001,1,0,304,0.958990536277603
13404,13404051001,1,1,13,0.0410094637223975
13404,13404052011,1,0,276,0.968421052631579
13404,13404052011,1,1,9,0.0315789473684211
13404,13404052012,1,0,99,0.925233644859813
13404,13404052012,1,1,8,0.0747663551401869
13404,13404052016,1,0,354,0.980609418282548
13404,13404052016,1,1,7,0.0193905817174515
13404,13404052019,1,0,388,0.97979797979798
13404,13404052019,1,1,8,0.0202020202020202
13404,13404061001,1,0,1128,0.976623376623377
13404,13404061001,1,1,27,0.0233766233766234
13404,13404061001,2,0,1,1
13404,13404061002,1,0,983,0.97713717693837
13404,13404061002,1,1,23,0.0228628230616302
13404,13404061002,2,0,110,1
13404,13404061003,1,0,1760,0.92534174553102
13404,13404061003,1,1,142,0.07465825446898
13404,13404061003,2,0,1,1
13404,13404061004,1,0,1121,0.987665198237885
13404,13404061004,1,1,14,0.0123348017621145
13404,13404061004,2,0,1,1
13404,13404062005,1,0,16,1
13404,13404062014,1,0,3,1
13404,13404062022,1,0,35,1
13404,13404062028,1,0,485,0.964214711729622
13404,13404062028,1,1,18,0.0357852882703777
13404,13404062030,1,0,133,0.970802919708029
13404,13404062030,1,1,4,0.0291970802919708
13404,13404062032,1,0,35,1
13404,13404062037,1,0,47,1
13404,13404062039,1,0,154,0.980891719745223
13404,13404062039,1,1,3,0.0191082802547771
13404,13404071001,1,0,345,0.947802197802198
13404,13404071001,1,1,19,0.0521978021978022
13404,13404072006,1,0,362,0.973118279569892
13404,13404072006,1,1,10,0.0268817204301075
13404,13404072015,1,0,4,1
13404,13404072021,1,0,93,0.98936170212766
13404,13404072021,1,1,1,0.0106382978723404
13404,13404072023,1,0,352,0.946236559139785
13404,13404072023,1,1,20,0.0537634408602151
13404,13404072031,1,0,44,0.88
13404,13404072031,1,1,6,0.12
13404,13404081001,1,0,689,0.970422535211268
13404,13404081001,1,1,21,0.0295774647887324
13404,13404081001,2,0,1,1
13404,13404081002,1,0,666,0.96943231441048
13404,13404081002,1,1,21,0.0305676855895197
13404,13404081002,2,0,2,1
13404,13404082003,1,0,204,0.971428571428571
13404,13404082003,1,1,6,0.0285714285714286
13404,13404082004,1,0,575,0.964765100671141
13404,13404082004,1,1,21,0.0352348993288591
13404,13404082013,1,0,179,0.972826086956522
13404,13404082013,1,1,5,0.0271739130434783
13404,13404082013,2,0,1,1
13404,13404082017,1,0,43,0.914893617021277
13404,13404082017,1,1,4,0.0851063829787234
13404,13404082029,1,0,533,0.941696113074205
13404,13404082029,1,1,33,0.0583038869257951
13404,13404091001,1,0,487,0.958661417322835
13404,13404091001,1,1,21,0.0413385826771654
13404,13404092001,1,0,203,0.971291866028708
13404,13404092001,1,1,6,0.0287081339712919
13404,13404092002,1,0,12,0.923076923076923
13404,13404092002,1,1,1,0.0769230769230769
13404,13404092018,1,0,16,0.941176470588235
13404,13404092018,1,1,1,0.0588235294117647
13404,13404092020,1,0,192,0.974619289340102
13404,13404092020,1,1,5,0.0253807106598985
13404,13404092024,1,0,240,0.975609756097561
13404,13404092024,1,1,6,0.024390243902439
13404,13404092027,1,0,225,0.982532751091703
13404,13404092027,1,1,4,0.0174672489082969
13404,13404092033,1,0,155,0.962732919254658
13404,13404092033,1,1,6,0.0372670807453416
13404,13404092034,1,0,64,0.96969696969697
13404,13404092034,1,1,2,0.0303030303030303
13404,13404991999,1,0,108,1
13404,13404991999,2,0,3,1
13501,13501011001,1,0,1352,0.976173285198556
13501,13501011001,1,1,33,0.023826714801444
13501,13501011001,2,0,127,0.969465648854962
13501,13501011001,2,1,4,0.0305343511450382
13501,13501011002,1,0,889,0.955913978494624
13501,13501011002,1,1,41,0.0440860215053763
13501,13501011002,2,0,70,0.933333333333333
13501,13501011002,2,1,5,0.0666666666666667
13501,13501011003,1,0,745,0.9514687100894
13501,13501011003,1,1,38,0.0485312899106003
13501,13501011003,2,0,5,1
13501,13501011004,1,0,1077,0.957333333333333
13501,13501011004,1,1,48,0.0426666666666667
13501,13501011005,1,0,1261,0.989795918367347
13501,13501011005,1,1,13,0.0102040816326531
13501,13501011006,1,0,912,0.983818770226537
13501,13501011006,1,1,15,0.0161812297734628
13501,13501011006,2,0,317,0.940652818991098
13501,13501011006,2,1,20,0.0593471810089021
13501,13501011007,1,0,1486,0.971241830065359
13501,13501011007,1,1,44,0.0287581699346405
13501,13501011008,1,0,984,0.993939393939394
13501,13501011008,1,1,6,0.00606060606060606
13501,13501011009,1,0,443,0.911522633744856
13501,13501011009,1,1,43,0.088477366255144
13501,13501011009,2,0,2,1
13501,13501012021,1,0,17,1
13501,13501012024,1,0,40,1
13501,13501021001,1,0,1626,0.957597173144876
13501,13501021001,1,1,72,0.0424028268551237
13501,13501021001,2,0,12,1
13501,13501021002,1,0,684,0.975748930099857
13501,13501021002,1,1,17,0.0242510699001427
13501,13501021002,2,0,225,0.910931174089069
13501,13501021002,2,1,22,0.0890688259109312
13501,13501021003,1,0,731,0.935979513444302
13501,13501021003,1,1,50,0.0640204865556978
13501,13501021003,2,0,179,0.952127659574468
13501,13501021003,2,1,9,0.0478723404255319
13501,13501021004,1,0,559,0.950680272108844
13501,13501021004,1,1,29,0.0493197278911565
13501,13501021004,2,0,3,1
13501,13501021005,1,0,400,0.936768149882904
13501,13501021005,1,1,27,0.063231850117096
13501,13501021005,2,0,10,1
13501,13501021006,1,0,716,0.968876860622463
13501,13501021006,1,1,23,0.0311231393775372
13501,13501021006,2,0,396,0.9
13501,13501021006,2,1,44,0.1
13501,13501021007,1,0,1952,0.928639391056137
13501,13501021007,1,1,150,0.071360608943863
13501,13501021007,2,0,1,1
13501,13501022010,1,0,276,0.965034965034965
13501,13501022010,1,1,10,0.034965034965035
13501,13501022029,1,0,50,0.980392156862745
13501,13501022029,1,1,1,0.0196078431372549
13501,13501031001,1,0,532,0.934973637961336
13501,13501031001,1,1,37,0.0650263620386643
13501,13501032003,1,0,415,0.947488584474886
13501,13501032003,1,1,23,0.0525114155251142
13501,13501032004,1,0,121,0.952755905511811
13501,13501032004,1,1,6,0.047244094488189
13501,13501032006,1,0,257,0.958955223880597
13501,13501032006,1,1,11,0.041044776119403
13501,13501032018,1,0,97,0.950980392156863
13501,13501032018,1,1,5,0.0490196078431373
13501,13501032019,1,0,161,0.879781420765027
13501,13501032019,1,1,22,0.120218579234973
13501,13501032030,1,0,75,1
13501,13501032032,1,0,3,1
13501,13501042007,1,0,305,0.93558282208589
13501,13501042007,1,1,21,0.0644171779141104
13501,13501042027,1,0,250,0.961538461538461
13501,13501042027,1,1,10,0.0384615384615385
13501,13501042030,1,0,66,0.942857142857143
13501,13501042030,1,1,4,0.0571428571428571
13501,13501042032,1,0,34,0.944444444444444
13501,13501042032,1,1,2,0.0555555555555556
13501,13501052020,1,0,56,0.96551724137931
13501,13501052020,1,1,2,0.0344827586206897
13501,13501052034,1,0,69,0.945205479452055
13501,13501052034,1,1,4,0.0547945205479452
13501,13501052048,1,0,183,0.978609625668449
13501,13501052048,1,1,4,0.0213903743315508
13501,13501062008,1,0,149,0.967532467532468
13501,13501062008,1,1,5,0.0324675324675325
13501,13501062022,1,0,522,0.961325966850829
13501,13501062022,1,1,21,0.0386740331491713
13501,13501062034,1,0,603,0.9421875
13501,13501062034,1,1,37,0.0578125
13501,13501062036,1,0,21,1
13501,13501072009,1,0,1083,0.982758620689655
13501,13501072009,1,1,19,0.0172413793103448
13501,13501072028,1,0,35,0.921052631578947
13501,13501072028,1,1,3,0.0789473684210526
13501,13501072034,1,0,285,0.966101694915254
13501,13501072034,1,1,10,0.0338983050847458
13501,13501082015,1,0,91,0.968085106382979
13501,13501082015,1,1,3,0.0319148936170213
13501,13501082016,1,0,39,0.975
13501,13501082016,1,1,1,0.025
13501,13501082017,1,0,368,0.989247311827957
13501,13501082017,1,1,4,0.010752688172043
13501,13501082035,1,0,283,0.952861952861953
13501,13501082035,1,1,14,0.0471380471380471
13501,13501092002,1,0,101,0.94392523364486
13501,13501092002,1,1,6,0.0560747663551402
13501,13501092015,1,0,512,0.964218455743879
13501,13501092015,1,1,19,0.0357815442561205
13501,13501092023,1,0,203,0.990243902439024
13501,13501092023,1,1,2,0.00975609756097561
13501,13501092035,1,0,463,0.966597077244259
13501,13501092035,1,1,16,0.0334029227557411
13501,13501092037,1,0,282,0.982578397212544
13501,13501092037,1,1,5,0.0174216027874564
13501,13501092044,1,0,233,0.962809917355372
13501,13501092044,1,1,9,0.0371900826446281
13501,13501092049,1,0,110,1
13501,13501092901,1,0,16,0.888888888888889
13501,13501092901,1,1,2,0.111111111111111
13501,13501101001,1,0,338,0.938888888888889
13501,13501101001,1,1,22,0.0611111111111111
13501,13501102001,1,0,8,1
13501,13501102015,1,0,115,0.871212121212121
13501,13501102015,1,1,17,0.128787878787879
13501,13501102023,1,0,18,0.9
13501,13501102023,1,1,2,0.1
13501,13501102037,1,0,18,1
13501,13501102040,1,0,720,0.96
13501,13501102040,1,1,30,0.04
13501,13501102047,1,0,45,0.918367346938776
13501,13501102047,1,1,4,0.0816326530612245
13501,13501112043,1,0,363,0.970588235294118
13501,13501112043,1,1,11,0.0294117647058824
13501,13501112045,1,0,336,0.962750716332378
13501,13501112045,1,1,13,0.0372492836676218
13501,13501112046,1,0,217,0.977477477477477
13501,13501112046,1,1,5,0.0225225225225225
13501,13501112046,2,0,1,1
13501,13501121001,1,0,1098,0.965699208443272
13501,13501121001,1,1,39,0.0343007915567282
13501,13501121002,1,0,1100,0.888529886914378
13501,13501121002,1,1,138,0.111470113085622
13501,13501121002,2,0,1,1
13501,13501122005,1,0,396,0.958837772397094
13501,13501122005,1,1,17,0.0411622276029056
13501,13501122011,1,0,57,0.982758620689655
13501,13501122011,1,1,1,0.0172413793103448
13501,13501122012,1,0,61,0.953125
13501,13501122012,1,1,3,0.046875
13501,13501122014,1,0,175,0.966850828729282
13501,13501122014,1,1,6,0.0331491712707182
13501,13501122033,1,0,13,1
13501,13501122901,1,0,14,1
13501,13501132035,1,0,23,0.958333333333333
13501,13501132035,1,1,1,0.0416666666666667
13501,13501132039,1,0,43,0.895833333333333
13501,13501132039,1,1,5,0.104166666666667
13501,13501141001,1,0,546,0.957894736842105
13501,13501141001,1,1,24,0.0421052631578947
13501,13501141001,2,0,990,0.970588235294118
13501,13501141001,2,1,30,0.0294117647058824
13501,13501141002,1,0,1013,0.953860640301318
13501,13501141002,1,1,49,0.0461393596986817
13501,13501141002,2,0,1,1
13501,13501141003,1,0,932,0.97286012526096
13501,13501141003,1,1,26,0.0271398747390397
13501,13501141004,1,0,613,0.945987654320988
13501,13501141004,1,1,35,0.0540123456790123
13501,13501141005,1,0,615,0.987158908507223
13501,13501141005,1,1,8,0.0128410914927769
13501,13501141005,2,0,498,0.957692307692308
13501,13501141005,2,1,22,0.0423076923076923
13501,13501152008,1,0,853,0.970420932878271
13501,13501152008,1,1,26,0.0295790671217292
13501,13501152009,1,0,39,1
13501,13501152028,1,0,250,0.972762645914397
13501,13501152028,1,1,7,0.0272373540856031
13501,13501152041,1,0,887,0.979028697571744
13501,13501152041,1,1,19,0.0209713024282561
13501,13501161001,1,0,1624,0.98186215235792
13501,13501161001,1,1,30,0.0181378476420798
13501,13501162001,1,0,188,1
13501,13501162001,2,0,1,1
13501,13501162025,1,0,163,0.915730337078652
13501,13501162025,1,1,15,0.0842696629213483
13501,13501162026,1,0,20,1
13501,13501172031,1,0,298,0.990033222591362
13501,13501172031,1,1,3,0.00996677740863787
13501,13501172038,1,0,123,0.968503937007874
13501,13501172038,1,1,4,0.031496062992126
13501,13501172042,1,0,194,0.93719806763285
13501,13501172042,1,1,13,0.0628019323671498
13501,13501172042,2,1,1,1
13501,13501172046,1,0,98,0.942307692307692
13501,13501172046,1,1,6,0.0576923076923077
13501,13501991999,1,0,127,1
13501,13501991999,2,0,17,1
13502,13502011001,1,0,935,0.89990375360924
13502,13502011001,1,1,104,0.10009624639076
13502,13502011001,2,0,2,1
13502,13502012002,1,0,13,0.68421052631579
13502,13502012002,1,1,6,0.315789473684211
13502,13502022004,1,0,370,0.915841584158416
13502,13502022004,1,1,34,0.0841584158415842
13502,13502022901,1,0,6,0.75
